quelle,labela,labelb1,labelc1,labelb2,labelc2,labelb3,labelc3,labelb4,labelc4,labelb5,labelc5,labeld,inhalt,index_binar
dummy2,N,N,N,N,N,N,N,N,N,N,N,N,das angele tuts was da das annele auf dem schosse hat plauderte das unkluge mammele aus jede nacht einmal ruft es mamma gacka und da setz ichs auf ein tassenkoepfchen und da faellt der dukaten hinein,0
dummy2,N,N,N,N,N,N,N,N,N,N,N,N,s ist die moeglichkeit  schrie die nachbarin ausser sich und griff hin und wollte das pueppchen an sich reissen aber das annele hielt es mit beiden haenden fest und erhob ein geschrei als staek es am spiesse und strampelte sehr mit den fuessen,0
dummy2,N,N,N,N,N,N,N,N,N,N,N,N,na kleiner narr behalte nur deine docke ich werde sie dir nicht nehmen ich brauche keine sagte beguetigend die nachbarsfrau und liess ab wenn man den kleinen kindern den willen tut so greinen sie nicht sagt das spruechwort passt auch auf grosse kinder nun adjes auf wiedersehen gutes mammele gruesse schoen das liebe hannele und bleib fein gesund mit dem annele und dem lammele du dummes hammele du schaf  setzte sie noch in gedanken hinzu und eilte freudig zu ihrem manne und verabredete mit diesem einen plan wie sie durch trug und taeuschung um aufnahme fuer eine nacht in dem haeuschen der schwestern bitten und den schwestern das gute nutzbare pueppchen das dukaten angele entfuehren wolle,0
dummy2,N,N,N,N,N,N,N,N,N,N,N,N,als es nacht geworden war und zeit schlafen zu gehen vernahmen die kinder drueben im nachbarhause einen greulichen laerm es klitschte und klatschte es schmizte und patschste drueben dass alles krachte und platzte und man hoerte die frau klaeglich heulen und den mann greulich fluchen und schelten es war aber alles nur list und verstellung und endlich fuhr drueben die haustuer auf und die frau fuhr heraus mit fliegenden haaren ringenden haenden nur halb bekleidet und geradewegs hinueber zu den schwestern in einem fort schreiend ach dasss gott erbarm ach der boese mann ach ach ach ei ei ei ach ach ach ei ei ei und wollte sich gar nicht zufrieden geben endlich brachte sie unter erheuchelten traenen und vielem schluchzen die luege vor dass ihr schlimmer mann sie gottesjaemmerlich gepruegelt und aus dem hause geworfen habe und um keinen preis ginge sie wieder hinueber und die schwestern moechten doch um gottes willen sie nur eine einzige nacht bei sich behalten weil es schon nacht sei morgen in aller fruehe wolle sie dann weiter fort in ihr heimatdorf zu ihren leuten,0
dummy2,N,N,N,N,N,N,N,N,N,N,N,N,die gutmuetigen schwestern hatten mitleid mit dem falschen weibe und bereiteten ihm in ihrer eigenen schlafkammer ein lager denn das kleine haeuschen bot keine gaststube und gastkammern dar als nun alle sich zur ruhe gelegt hatten nahm die nachbarin aus dem bettchen des schlafenden mammele das dukaten angele oeffnete das fenster stieg hinaus sprang in das gaertchen vor dem hause zertrat der schwestern schoenste blumen und eilte hinueber nach ihrem hause wo ihr mann sie an der offenen tuere empfing und beide hatten eine hexenfreude und wollten sich miteinander scheckig lachen dass der raub so gut gelungen war,0
dummy2,N,N,N,N,N,N,N,N,N,N,N,N,und da sagte gleich darauf als beide in der stube waren das angele mamma gacka mamma gacka das freute die frau von herzen sie nahm gleich statt eines tassenkoepfchens die suppenschuessel stellte diese dem angele unter und sagte machs gut machs nicht so einzeln mach gleich einen haufen denn das sprichwort sagt vorrat ist herr  und viel hilft viel und das angele tat auf dieses zureden sein moeglichstes in der schuessel aber tat es keinen klingenden klang sondern einen tritschenden tratsch und wie der mann die bescherung sah so glaubte er seine frau habe ihn vor einen narren wurde jetzt im ernst so boese als er kurz zuvor sich gestellt hatte nahm die suppenschuessel samt der puppe und warf beide durchs fenster hinaus auf den mist hernach aber nahm er einen stecken und pruegelte seine frau nun ernstlich windelweich da schrie sie nun auch im ernste zeter mordio ach ach ach ei ei ei ach du liebes ei und der mann schrie ich will dich beeiern dass du die kraenk kriegen sollst schmeckst du was schmeckst du wie diese faulen eier stinken das sprichwort sagt viel hilft viel wart ich will dir helfen und schlug drauf und drein auf sie los bis sie kaum noch piepsen konnte,0
dummy2,N,N,N,N,N,N,N,N,N,N,N,N,am andern morgen merkten die schwestern dass das angele fort war und hatte in dieser nacht nicht auf das tassenkoepfchen begehrt und waren darueber sehr betruebt,0
dummy2,N,N,N,N,N,N,N,N,N,N,N,N,unterdessen lag die docke das angele auf dem mist und die suppenschuessel lag ueber ihr und nur ein stueckchen lappen von ihren bunten roeckchen guckte unter dem rande heraus da kam ein lumpensammler vorbei der sah das laeppchen stiess mit seinen stock die schuessel zur seite und freute sich dass er eine puppe fand gedachte gleich dieselbe seinem kleinen maedchen mitzubringen hob sie auf und da sie zufolge der umstaende nicht sauber war so ging er an den naechsten brunnen und wusch das angele gar schoen rein indem so kam von ohngefaehr das mammele an den brunnen nach seiner gewohnheit wasser zu holen die sah ihre puppe in des fremden mannes hand und rief voller freude ei mein angele wo bist du denn gewesen und die puppe rief gleich mamma gacka mamma gacka und tat einen schneller und huepfte somit dem manne aus der hand und dem mammele an den hals und schluepfte ihm unters halstuch und hatte sehr notwendig und legte geschwind ein gackele das wieder einem dukaten so aehnlich sah wie ein ei dem andern diesen dukaten nahm das mammele und schenkte ihn dem lumpensammler und sagte lieber mann dieses pueppchen mag er es gefunden haben wo er will gehoert mir hier hat er aber zum finderlohn ein schoenes trinkgeld einen dukaten weil er mein angele gefunden und so schoen sauber gewaschen hat  und sprang eilend nach hause und zeigte es voller freude den schwestern und herzte und kuesste das angele und die aeltere schwester wie die juengere das hannele und das annele freuten sich dass das mammele das angele zum zweiten male in das haus brachte und hatten eine grosse herrlichkeit huepften vor freude wobei auch das lammele mit huepfte kochten einen doppeltgemoppelten kaffee und buken waffelkuchen,0
dummy2,N,N,N,N,N,N,N,N,N,N,N,N,und das angele behielt seine tugend bei und legte fortwaehrend jede nacht sein gelbes eichen mit einem klingenden klang in das tassenkoepfchen davon wurden die schwestern sehr reich aber sie blieben gar gut und eintraechtig beisammen erzogen das annele und liessen es was ordentliches lernen denn das begibt sich gar wunderselten dass kleine maedchen die nichts gelernt haben und unklug sind wie das mammele war ein dukaten angele finden denn das sprichwort sagt da hat sich was zu angeln ,0
dummy3,N,N,N,N,N,N,N,N,N,N,N,N,ein fremder wandergast trat in ein bauernhaus und fand allda die familie den vater mit frau und kindern in trueber stimmung und in trauerkleidern denn ihnen war vor wenigen wochen ein liebes und schoenes kind ein maedchen gestorben die leute liessen den fremden der ihnen jedoch verwandt war an ihrem mittagsmahle anteil nehmen man setzte sich nach gesprochenem gebete zu tische da schlug es zwoelf uhr und mit dem letzten schlage der uhr ging ganz leise die stubentuere auf und es trat ein bleiches kind herein in die stube gruesste niemand sah sich nicht um sprach kein wort sondern ging schwebenden ganges in die kammer niemand sprach ein wort und auch der fremde fragte nicht aber es ueberlief ihn ein schauer,0
dummy3,N,N,N,N,N,N,N,N,N,N,N,N,geschaefte hielten den verwandten noch einen und den andern tag im orte und bei den leuten die ihn aufgenommen fest sonst waere er lieber gegangen denn am zweiten tage zeigte sich dieselbe erscheinung das bleiche kind kam zur stubentuere herein und ging schweigend in die kammer  ohne dass die leute es nur zu gewahren schienen dasselbe geschah am dritten tage da hielt der fremde nicht laenger an sich sondern fragte ei saget doch was ist das fuer ein kind das jeden mittag glock zwoelf so still durch die stube und in die kammer geht,0
dummy3,N,N,N,N,N,N,N,N,N,N,N,N,ich weiss von keinem solchen kinde ich sah noch keins  antwortete der vater die mutter aber begann zu weinen jetzt ging der fremde zu der kammertuere oeffnete sie ein wenig und blickte in die kammer da gewahrte er das kind es sass an der erde und grub mit den fingern in einer ritze zwischen zwei dielen gar emsiglich und wuehlte und seufzete leise ach das hellerlein ach das hellerlein als aber die kammertuere ein wenig knarrte fuhr das kind erschrocken zusammen und verschwand nun sagte der gast den leuten an was er gesehen und beschrieb des kindes gestalt da rief die mutter schluchzend aus ach gott ach gott das war unser kind das wir vor vier wochen begraben haben warum nur hat es keine ruhe im grabe nun gab der gast den rat die diele aufzubrechen und als das geschah so fand sich darunter ein armseliges hellerlein das hatte das kind in der kirche in den klingelbeutel legen sollen hatte es aber behalten bis es noch eines zweiten habhaft wuerde dann hatte es sich wollen eine pfennigsemmel kaufen zu hause aber hatte das kind das hellerlein fallen lassen und es war zwischen den dielen in die ritze gefallen deshalb hatte das kind keine ruhe im grabe am tage darauf warf des kindes mutter das hellerlein in den klingelbeutel und von nun an kam das kind nicht wieder,0
dummy4,N,N,N,N,N,N,N,N,N,N,N,N,es war einmal ein koenig der starb und hinterliess seine frau die koenigin und zwei kinder einen sohn und eine tochter die tochter war aber ein jahr aelter als der sohn und eines tages stritten die beiden koenigskinder miteinander welches von ihnen beiden koenig werden sollte denn der bruder sagte ich bin ein prinz und wenn prinzen da sind kommen die prinzessinnen nicht zur regierung die tochter aber sprach dagegen ich bin die erstgeborene und aelteste mir gebuehrt der vorrang beides was die kinder da sagten sagten sie in aller unschuld und hatten die worte nur so aufgeschnappt von dem hofgesinde ohne den sinn so recht eigentlich zu verstehen da sie nun ueber ihren streit nicht einig wurden so gingen sie miteinander zur mutter und fragten diese sage liebe mutter welches von uns beiden wird dereinst koenig werden  diese frage betruebte die mutter denn es blickte der keim der herrschsucht durch dieselbe die nicht wurzeln soll im gemuete eines kindes und sie antwortete liebe kinder seht einmal hier das schoene bluemlein recht genau an und dann gehet in den wald und suchet wer von euch beiden dieses bluemchen zuerst findet der wird dereinst koenig werden  die kinder sahen sich voll aufmerksamkeit das bluemchen an sein stengel war gestaltet wie ein szepterlein und endete in eine halbaufgeschlossene lilie und die kinder gingen ganz harmlos zusammen in den wald und begannen zu suchen und wie sie so suchten so kamen sie bald auseinander dass eins das andere aus den augen verlor  und da fand die kleine prinzessin zuerst das bluemchen und freute sich darueber und sah sich nach dem bruder um der war aber nicht da und da dachte das kind er wird wohl bald kommen ich will hier auf ihn warten und legte sich auf den weichen rasen und in den kuehlen baumschatten und es war so still im walde kaefer und bienen summten bloss und eine nahe quelle murmelte leise und der himmel blickte tiefblau durch die gruenen baumwipfel herab auf den gruenen waldesrasen die kleine prinzessin hatte ihr bluemchen in die hand genommen und weil es so still und sie ein wenig muede war so entschlummerte sie in gottes namen,0
dummy4,N,N,N,N,N,N,N,N,N,N,N,N,es dauerte nur eine kleine weile so kam der bruder an die waldstelle wo seine schwester schlief er hatte aber das bluemchen welches er suchte nicht gefunden und da sah er die schwester am boden liegen suess schlummernd und die hatte das bluemchen in ihrer hand,0
dummy4,N,N,N,N,N,N,N,N,N,N,N,N,da stiegen in des prinzen seele schwarze gedanken auf und schreckliches kam ihm in den sinn ich muss koenig werden,0
dummy4,N,N,N,N,N,N,N,N,N,N,N,N,ich dachte er und die schwester soll es nicht werden lieber will ich sie toeten und will die blume nehmen und damit heim gehen und dann werde ich koenig,0
dummy4,N,N,N,N,N,N,N,N,N,N,N,N,ach da hiess es recht gedacht und getan der prinz ermordete sein unschuldiges schwesterlein im schlafe und verscharrte es im walde und deckte erde darauf und rasen auf die erde und kein mensch erfuhr etwas von dieser boesen tat denn wie der prinz nach hause kam so sagte er seine schwester sei im walde von ihm hinweg und ihren eigenen weg gegangen wie er die blume gefunden gehabt habe er den rueckweg nach hause angetreten und geglaubt sie sei auch schon nach hause,0
dummy4,N,N,N,N,N,N,N,N,N,N,N,N,und da sind viele jahre hingegangen und die alte koenigin hat fort und fort getrauert ueber die verlorene tochter die sie im ganzen walde fruchtlos suchen liess und hat sich den tod gewuenscht weil sie selbst die geliebte tochter fortgeschickt hatte und als ihr sohn nun die jahre seiner muendigkeit erreicht hatte so ward er koenig,0
dummy4,N,N,N,N,N,N,N,N,N,N,N,N,und nach manchem manchem jahre kam ein hirtenknabe in jenen wald der huetete dort seine herde und stocherte zum zeitvertreibe und aus langer weile mit seiner schippe in dem rasen herum wie die hirten oefter tun die manchesmal herzen und namen und kreuze in den gruenen rasen graben und da grub er von ohngefaehr ein totenbeinlein aus von der getoeteten prinzessin das war so rein und weiss wie schnee und der hirtenknabe machte ein paar loechlein in das beinlein so wurde daraus eine kleine floete und diese setzte der hirtenknabe an seine lippen und blies da quollen klagende toene aus dem totenbeine ach so unendlich traurig und es war ordentlich als singe in demselben eine weinende kindesstimme dass der hirtenknabe selbst weinen musste und konnte doch nicht aufhoeren zu blasen es lautete aber das klagende lied also,0
dummy4,N,N,N,N,N,N,N,N,N,N,N,N,o hirte mein o hirte mein du floetest auf meinem totenbein mein bruder erschlug mich im haine nahm aus meiner hand die blum die ich fand und sagte sie sei die seine er schlug mich im schlaf er schlug mich so hart ,0
dummy4,N,N,N,N,N,N,N,N,N,N,N,N,hat ein grab gewuehlt hat mich hier verscharrt  mein bruder  in jungen tagen nun durch deinen mund soll es werden kund will es gott und menschen klagen,0
dummy4,N,N,N,N,N,N,N,N,N,N,N,N,und immer war nur das eine und immer das eine lied aus der beinernen floete zu bringen und immer blies es der junge hirte wieder waehrend ihm jedesmal die hellen traenen ueber die wangen herabrollten,0
dummy4,N,N,N,N,N,N,N,N,N,N,N,N,wenn das klagende lied im walde erklang da wurden alle voegelein stumm und traurig hingen koepflein und fluegel und schwiegen auch die kaefer und bienen summten nicht mehr und selbst das murmeln der plaetschernden geschwaetzigen quelle war nicht mehr zu hoeren  es wurde so recht was man sagt totenstill,0
dummy4,N,N,N,N,N,N,N,N,N,N,N,N,schallte das klagende lied ueber eine trift so hingen die tiere der weide wehmuetig die haeupter und keines gab einen laut auch der hund bellte nicht mehr und sprang nicht wie sonst froehlich umher vielmehr duckte er sich und winselte ganz leise denn es war fuer alle kreatur etwas herzzerschneidendes in dem klagenden liede aber der hirtenknabe konnte nicht muede werden dieses lied zu floeten bis einst ein rittersmann am hag vorueberkam der hoerte auch das lied und fuehlte dass seine augen tropften und hielt und liess nicht nach bis der hirtenknabe ihm dem ritter die kleine floete kaeuflich abtrat und nun zog der ritter im ganzen lande herum und blies das lied und brachte mit demselben alle welt zu traenen,0
